schema_version,prompt_version,run_id,shop_domain,product_key,Handle,product_id,product_gid,url,canonical_url,locale,market,public_status,access_status,discovery_status,identity_status,admin_status,published,product_type,product_category_current,title_discovery,collections,season_priority,inventory_order,source_refs,source_file,source_file_sha256,source_row_start,source_row_end,variant_count,image_count,discovered_at,last_checked_at,issues,assigned_batch,batch_status,research_status,review_status
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-checkered-flag-racing-area-rug-non-slip-design-07,personalized-checkered-flag-racing-area-rug-non-slip-design-07,16000630030705,gid://shopify/Product/16000630030705,https://chillgen.com/products/personalized-checkered-flag-racing-area-rug-non-slip-design-07,https://chillgen.com/products/personalized-checkered-flag-racing-area-rug-non-slip-design-07,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",UNKNOWN,UNCONFIRMED,24,SRC01#records=141-147,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,141,147,5,7,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B003,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-racing-checkered-flag-area-rug-non-slip-design-06,personalized-racing-checkered-flag-area-rug-non-slip-design-06,16000630063473,gid://shopify/Product/16000630063473,https://chillgen.com/products/personalized-racing-checkered-flag-area-rug-non-slip-design-06,https://chillgen.com/products/personalized-racing-checkered-flag-area-rug-non-slip-design-06,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",UNKNOWN,UNCONFIRMED,25,SRC01#records=148-154,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,148,154,5,7,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B003,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-black-checkered-flag-racing-name-area-rug-non-slip,personalized-black-checkered-flag-racing-name-area-rug-non-slip,16000631570801,gid://shopify/Product/16000631570801,https://chillgen.com/products/personalized-black-checkered-flag-racing-name-area-rug-non-slip,https://chillgen.com/products/personalized-black-checkered-flag-racing-name-area-rug-non-slip,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,"Personalized Black Checkered Flag Racing Name Area Rug, Non-Slip",UNKNOWN,UNCONFIRMED,26,SRC01#records=155-160,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,155,160,5,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B003,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-checkered-flag-race-track-area-rug-non-slip-design-01,personalized-checkered-flag-race-track-area-rug-non-slip-design-01,16000631701873,gid://shopify/Product/16000631701873,https://chillgen.com/products/personalized-checkered-flag-race-track-area-rug-non-slip-design-01,https://chillgen.com/products/personalized-checkered-flag-race-track-area-rug-non-slip-design-01,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,"Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 01",UNKNOWN,UNCONFIRMED,27,SRC01#records=161-166,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,161,166,5,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B003,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,16000631865713,gid://shopify/Product/16000631865713,https://chillgen.com/products/personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,https://chillgen.com/products/personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,"Personalized Checkered Flag Race Car Area Rug, Non-Slip - Racing Rug",UNKNOWN,UNCONFIRMED,28,SRC01#records=167-173,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,167,173,5,7,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B003,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-checkered-flag-race-track-area-rug-non-slip-design-04,personalized-checkered-flag-race-track-area-rug-non-slip-design-04,16000633241969,gid://shopify/Product/16000633241969,https://chillgen.com/products/personalized-checkered-flag-race-track-area-rug-non-slip-design-04,https://chillgen.com/products/personalized-checkered-flag-race-track-area-rug-non-slip-design-04,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,"Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 04",UNKNOWN,UNCONFIRMED,29,SRC01#records=174-179,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,174,179,5,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B003,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-checkered-racing-flags-with-name-area-rug-non-slip,personalized-checkered-racing-flags-with-name-area-rug-non-slip,16000633504113,gid://shopify/Product/16000633504113,https://chillgen.com/products/personalized-checkered-racing-flags-with-name-area-rug-non-slip,https://chillgen.com/products/personalized-checkered-racing-flags-with-name-area-rug-non-slip,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,"Personalized Checkered Racing Flags With Name Area Rug, Non-Slip",UNKNOWN,UNCONFIRMED,30,SRC01#records=180-185,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,180,185,5,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B003,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-checkered-flag-sport-area-rug-non-slip,personalized-checkered-flag-sport-area-rug-non-slip,16000633635185,gid://shopify/Product/16000633635185,https://chillgen.com/products/personalized-checkered-flag-sport-area-rug-non-slip,https://chillgen.com/products/personalized-checkered-flag-sport-area-rug-non-slip,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,"Personalized Checkered Flag Sport Area Rug, Non-Slip",UNKNOWN,UNCONFIRMED,31,SRC01#records=186-192,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,186,192,5,7,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,16000650576241,gid://shopify/Product/16000650576241,https://chillgen.com/products/personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,https://chillgen.com/products/personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Decor > Rugs,"Personalized Emotion Chart Face Emojis Rug, Machine Washable - Wheel",UNKNOWN,UNCONFIRMED,32,SRC01#records=193-198,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,193,198,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-colorful-emotion-wheel-chart-mat-non-slip,personalized-colorful-emotion-wheel-chart-mat-non-slip,16000650674545,gid://shopify/Product/16000650674545,https://chillgen.com/products/personalized-colorful-emotion-wheel-chart-mat-non-slip,https://chillgen.com/products/personalized-colorful-emotion-wheel-chart-mat-non-slip,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Decor > Rugs,"Personalized Colorful Emotion Wheel Chart Mat, Non Slip",UNKNOWN,UNCONFIRMED,33,SRC01#records=199-204,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,199,204,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-feeling-wheel-chart-rug-machine-washable,personalized-feeling-wheel-chart-rug-machine-washable,16000650772849,gid://shopify/Product/16000650772849,https://chillgen.com/products/personalized-feeling-wheel-chart-rug-machine-washable,https://chillgen.com/products/personalized-feeling-wheel-chart-rug-machine-washable,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Decor > Rugs,"Personalized Feeling Wheel Chart Rug, Machine Washable",UNKNOWN,UNCONFIRMED,34,SRC01#records=205-210,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,205,210,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,16000652312945,gid://shopify/Product/16000652312945,https://chillgen.com/products/personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,https://chillgen.com/products/personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Decor > Rugs,"Personalized Feeling Wheel Composition Notebook Art Area Rug, Non Slip",UNKNOWN,UNCONFIRMED,35,SRC01#records=211-216,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,211,216,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-emotions-wheel-learning-rug-machine-washable,personalized-emotions-wheel-learning-rug-machine-washable,16000652345713,gid://shopify/Product/16000652345713,https://chillgen.com/products/personalized-emotions-wheel-learning-rug-machine-washable,https://chillgen.com/products/personalized-emotions-wheel-learning-rug-machine-washable,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Decor > Rugs,"Personalized Emotions Wheel Learning Rug, Machine Washable",UNKNOWN,UNCONFIRMED,36,SRC01#records=217-222,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,217,222,6,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-religious-quote-with-family-name-doormat-entryway-decor,personalized-religious-quote-with-family-name-doormat-entryway-decor,16000669319537,gid://shopify/Product/16000669319537,https://chillgen.com/products/personalized-religious-quote-with-family-name-doormat-entryway-decor,https://chillgen.com/products/personalized-religious-quote-with-family-name-doormat-entryway-decor,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Home & Garden > Decor > Door Mats,"Personalized Religious Quote with Family Name Doormat, Entryway Decor",UNKNOWN,UNCONFIRMED,37,SRC01#records=223-234,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,223,234,4,12,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-nautical-anchor-with-rope-doormat-design-12,personalized-nautical-anchor-with-rope-doormat-design-12,16000688128369,gid://shopify/Product/16000688128369,https://chillgen.com/products/personalized-nautical-anchor-with-rope-doormat-design-12,https://chillgen.com/products/personalized-nautical-anchor-with-rope-doormat-design-12,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Nautical Anchor with Rope Doormat - Design 12,UNKNOWN,UNCONFIRMED,38,SRC01#records=235-240,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,235,240,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-nautical-15,personalized-nautical-anchor-with-boat-name-doormat-nautical-15,16000688226673,gid://shopify/Product/16000688226673,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-nautical-15,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-nautical-15,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Nautical Anchor with Boat Name Doormat - Nautical 15,UNKNOWN,UNCONFIRMED,39,SRC01#records=241-246,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,241,246,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-nautical-compass-rose-with-boat-name-doormat,personalized-nautical-compass-rose-with-boat-name-doormat,16000688259441,gid://shopify/Product/16000688259441,https://chillgen.com/products/personalized-nautical-compass-rose-with-boat-name-doormat,https://chillgen.com/products/personalized-nautical-compass-rose-with-boat-name-doormat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Nautical Compass Rose with Boat Name Doormat,UNKNOWN,UNCONFIRMED,40,SRC01#records=247-252,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,247,252,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B004,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-anchor-rope-pattern-doormat-for-boat-owners,personalized-anchor-rope-pattern-doormat-for-boat-owners,16000689308017,gid://shopify/Product/16000689308017,https://chillgen.com/products/personalized-anchor-rope-pattern-doormat-for-boat-owners,https://chillgen.com/products/personalized-anchor-rope-pattern-doormat-for-boat-owners,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Anchor Rope Pattern Doormat for Boat Owners,UNKNOWN,UNCONFIRMED,41,SRC01#records=253-260,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,253,260,8,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-nautical-anchor-doormat-water-repellent,personalized-nautical-anchor-doormat-water-repellent,16000689439089,gid://shopify/Product/16000689439089,https://chillgen.com/products/personalized-nautical-anchor-doormat-water-repellent,https://chillgen.com/products/personalized-nautical-anchor-doormat-water-repellent,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Nautical Anchor Doormat, Water Repellent",UNKNOWN,UNCONFIRMED,42,SRC01#records=261-266,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,261,266,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-striped-nautical-anchor-doormat-water-repell-design-13,personalized-striped-nautical-anchor-doormat-water-repell-design-13,16000689635697,gid://shopify/Product/16000689635697,https://chillgen.com/products/personalized-striped-nautical-anchor-doormat-water-repell-design-13,https://chillgen.com/products/personalized-striped-nautical-anchor-doormat-water-repell-design-13,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Striped Nautical Anchor Doormat, Water Repell - Design 13",UNKNOWN,UNCONFIRMED,43,SRC01#records=267-272,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,267,272,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-08,personalized-nautical-anchor-with-boat-name-doormat-water-design-08,16000690749809,gid://shopify/Product/16000690749809,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-08,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-08,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Nautical Anchor with Boat Name Doormat, Water - Design 08",UNKNOWN,UNCONFIRMED,44,SRC01#records=273-278,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,273,278,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,16000690815345,gid://shopify/Product/16000690815345,https://chillgen.com/products/personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,https://chillgen.com/products/personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Nautical Anchor with Ship Wheel Doormat, Water Repellent",UNKNOWN,UNCONFIRMED,45,SRC01#records=279-284,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,279,284,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-14,personalized-nautical-anchor-with-boat-name-doormat-water-design-14,16000691044721,gid://shopify/Product/16000691044721,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-14,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-14,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Nautical Anchor With Boat Name Doormat, Water - Design 14",UNKNOWN,UNCONFIRMED,46,SRC01#records=285-290,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,285,290,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,16000692093297,gid://shopify/Product/16000692093297,https://chillgen.com/products/personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,https://chillgen.com/products/personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,"Personalized Nautical Anchor Welcome Aboard Doormat, Water Repellent",UNKNOWN,UNCONFIRMED,47,SRC01#records=291-296,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,291,296,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260911_01,chillgen.com,chillgen.com::personalized-anchor-welcome-aboard-doormat-for-fishing-boat,personalized-anchor-welcome-aboard-doormat-for-fishing-boat,16000692158833,gid://shopify/Product/16000692158833,https://chillgen.com/products/personalized-anchor-welcome-aboard-doormat-for-fishing-boat,https://chillgen.com/products/personalized-anchor-welcome-aboard-doormat-for-fishing-boat,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON_AFTER_ACTIVATION,VERIFIED,active,true,Rug,Services > Building & Construction Services > Outdoor Construction,Personalized Anchor Welcome Aboard Doormat for Fishing Boat,UNKNOWN,UNCONFIRMED,48,SRC01#records=297-302,products_export (1).zip,b861e4b348db1d6d7eafaf5afca0aeec3326c0b6e4c70656e32ca8e3cd904db1,297,302,4,6,2026-09-11T06:18:55Z,2026-09-11T07:05:58Z,identity_bound_from_public_products_json_after_activation;admin_export_product_id_not_provided,B005,PLANNED_LOCKED,NOT_STARTED,NEEDS_REVIEW
