run_id,Handle,product_key,product_id,product_gid,public_url,public_json_source,title_public_json,title_inventory,variant_count_inventory,variant_count_public_json,image_count_inventory,image_count_public_json,identity_status,identity_method,checked_at
chillgen_20260911_01,personalized-bigfoot-camping-sunset-forest-area-rug,chillgen.com::personalized-bigfoot-camping-sunset-forest-area-rug,16000594280817,gid://shopify/Product/16000594280817,https://chillgen.com/products/personalized-bigfoot-camping-sunset-forest-area-rug,https://chillgen.com/products.json?limit=250&page=1,Personalized Bigfoot Camping Sunset Forest Area Rug,Personalized Bigfoot Camping Sunset Forest Area Rug,4,4,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-bigfoot-camping-night-scene-area-rug-home-decor,chillgen.com::personalized-bigfoot-camping-night-scene-area-rug-home-decor,16000594608497,gid://shopify/Product/16000594608497,https://chillgen.com/products/personalized-bigfoot-camping-night-scene-area-rug-home-decor,https://chillgen.com/products.json?limit=250&page=1,"Personalized Bigfoot Camping Night Scene Area Rug, Home Decor","Personalized Bigfoot Camping Night Scene Area Rug, Home Decor",4,4,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-checkered-flag-racing-area-rug-non-slip-design-05,chillgen.com::personalized-checkered-flag-racing-area-rug-non-slip-design-05,16000629932401,gid://shopify/Product/16000629932401,https://chillgen.com/products/personalized-checkered-flag-racing-area-rug-non-slip-design-05,https://chillgen.com/products.json?limit=250&page=1,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 05","Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 05",5,5,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-checkered-flag-racing-area-rug-non-slip-design-07,chillgen.com::personalized-checkered-flag-racing-area-rug-non-slip-design-07,16000630030705,gid://shopify/Product/16000630030705,https://chillgen.com/products/personalized-checkered-flag-racing-area-rug-non-slip-design-07,https://chillgen.com/products.json?limit=250&page=1,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07","Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",5,5,7,7,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-racing-checkered-flag-area-rug-non-slip-design-06,chillgen.com::personalized-racing-checkered-flag-area-rug-non-slip-design-06,16000630063473,gid://shopify/Product/16000630063473,https://chillgen.com/products/personalized-racing-checkered-flag-area-rug-non-slip-design-06,https://chillgen.com/products.json?limit=250&page=1,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06","Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",5,5,7,7,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-black-checkered-flag-racing-name-area-rug-non-slip,chillgen.com::personalized-black-checkered-flag-racing-name-area-rug-non-slip,16000631570801,gid://shopify/Product/16000631570801,https://chillgen.com/products/personalized-black-checkered-flag-racing-name-area-rug-non-slip,https://chillgen.com/products.json?limit=250&page=1,"Personalized Black Checkered Flag Racing Name Area Rug, Non-Slip","Personalized Black Checkered Flag Racing Name Area Rug, Non-Slip",5,5,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-checkered-flag-race-track-area-rug-non-slip-design-01,chillgen.com::personalized-checkered-flag-race-track-area-rug-non-slip-design-01,16000631701873,gid://shopify/Product/16000631701873,https://chillgen.com/products/personalized-checkered-flag-race-track-area-rug-non-slip-design-01,https://chillgen.com/products.json?limit=250&page=1,"Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 01","Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 01",5,5,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,chillgen.com::personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,16000631865713,gid://shopify/Product/16000631865713,https://chillgen.com/products/personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,https://chillgen.com/products.json?limit=250&page=1,"Personalized Checkered Flag Race Car Area Rug, Non-Slip - Racing Rug","Personalized Checkered Flag Race Car Area Rug, Non-Slip - Racing Rug",5,5,7,7,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-checkered-flag-race-track-area-rug-non-slip-design-04,chillgen.com::personalized-checkered-flag-race-track-area-rug-non-slip-design-04,16000633241969,gid://shopify/Product/16000633241969,https://chillgen.com/products/personalized-checkered-flag-race-track-area-rug-non-slip-design-04,https://chillgen.com/products.json?limit=250&page=1,"Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 04","Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 04",5,5,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
chillgen_20260911_01,personalized-checkered-racing-flags-with-name-area-rug-non-slip,chillgen.com::personalized-checkered-racing-flags-with-name-area-rug-non-slip,16000633504113,gid://shopify/Product/16000633504113,https://chillgen.com/products/personalized-checkered-racing-flags-with-name-area-rug-non-slip,https://chillgen.com/products.json?limit=250&page=1,"Personalized Checkered Racing Flags With Name Area Rug, Non-Slip","Personalized Checkered Racing Flags With Name Area Rug, Non-Slip",5,5,6,6,VERIFIED,PUBLIC_PRODUCTS_JSON_HANDLE_MATCH_AFTER_ACTIVATION,2026-09-11T07:05:58Z
